,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,Date,Ticker,Return
3406,-10.880699,-11.007012,-11.712505,-11.452084,-11.183437,-11.193903,-12.146943,-11.663969,-9.7965975,-11.320622,2016-08-25,AAPL,-0.0042671678
3407,-10.797983,-10.788607,-11.542418,-11.442335,-10.671078,-10.867254,-11.574425,-11.190619,-9.984776,-9.2263365,2016-08-26,AAPL,-0.0058738687
3408,-10.229649,-10.24323,-10.902653,-10.943347,-10.37856,-10.537942,-11.165855,-10.98566,-8.865986,-9.246369,2016-08-29,AAPL,-0.0011227546
3409,-10.511014,-10.566086,-11.306668,-11.111185,-10.859295,-10.832965,-11.394985,-11.739399,-8.491273,-10.340317,2016-08-30,AAPL,-0.007706081
3410,-10.55357,-10.65023,-11.079448,-11.447688,-10.507944,-10.721394,-10.890275,-11.654484,-8.84164,-8.299266,2016-08-31,AAPL,0.00094295153
3411,-10.83305,-10.913971,-11.409649,-11.658131,-10.811134,-11.079803,-11.293479,-11.771714,-9.746817,-9.650931,2016-09-01,AAPL,0.0059202355
3412,-10.902416,-10.937491,-11.592789,-11.598335,-11.157855,-11.326071,-11.974593,-11.741008,-10.279088,-10.806783,2016-09-02,AAPL,0.009325816
3413,-10.676579,-10.703202,-11.341166,-11.399119,-10.72102,-10.654599,-11.423943,-11.404477,-9.261128,-9.77401,2016-09-06,AAPL,-0.00027851274
3414,-11.137448,-11.174558,-11.782868,-11.8807,-11.506472,-11.986644,-12.173033,-12.226912,-10.332367,-11.087901,2016-09-07,AAPL,0.0061094332
3415,-10.429179,-10.473183,-11.005863,-11.254156,-10.1983385,-10.16512,-10.621549,-11.262373,-9.420779,-9.162911,2016-09-08,AAPL,-0.02655851
3416,-9.72909,-9.748339,-10.550563,-10.308519,-10.337393,-10.325548,-11.386968,-10.768305,-7.3665338,-9.480477,2016-09-09,AAPL,-0.02291018
3417,-9.740484,-9.693765,-10.461612,-10.406409,-10.133316,-10.320015,-11.022431,-10.662673,-7.5253983,-8.938357,2016-09-12,AAPL,0.022151742
3418,-9.621995,-9.668895,-10.055403,-10.666955,-9.171106,-9.176978,-9.420266,-10.682758,-7.282814,-5.87256,2016-09-13,AAPL,0.023526086
3419,-9.673592,-9.653642,-10.290232,-10.449583,-9.728654,-9.789487,-10.225474,-10.666324,-7.8211966,-7.975849,2016-09-14,AAPL,0.03477503
