,feat_0,feat_1,Date,Symbol,Return
110698,-9.110389,-8.955584,2018-09-10,V,0.006126446
110699,-9.181509,-9.011485,2018-09-11,V,0.009738655
110700,-9.283932,-9.067821,2018-09-12,V,0.007395774
110701,-9.223169,-9.094155,2018-09-13,V,0.0072060134
110702,-9.354708,-9.138389,2018-09-14,V,0.0014214644
110703,-9.511996,-9.240105,2018-09-17,V,-0.011291869
110704,-9.179027,-9.088932,2018-09-18,V,0.009870404
110705,-9.383487,-9.188849,2018-09-19,V,-0.0014234878
110706,-9.35674,-9.217345,2018-09-20,V,0.012270093
110707,-9.529949,-9.365979,2018-09-21,V,0.0054128235
110708,-9.588751,-9.033852,2018-09-24,V,-0.0062842835
110709,-9.274673,-8.887648,2018-09-25,V,0.0031470782
110710,-9.307864,-8.914089,2018-09-26,V,-0.0020746202
110711,-9.258605,-8.864516,2018-09-27,V,0.005011872
110712,-9.254865,-8.892156,2018-09-28,V,0.00046649564
110713,-9.451678,-8.932863,2018-10-01,V,0.0046530263
110714,-9.400456,-8.938684,2018-10-02,V,-0.00745527
110715,-9.267401,-8.873332,2018-10-03,V,-0.0020064213
110716,-9.292184,-8.864516,2018-10-04,V,-0.01762785
110717,-8.94331,-8.650819,2018-10-05,V,-0.009585176
110718,-8.867805,-8.6359215,2018-10-08,V,-0.024161315
110719,-8.657784,-8.464785,2018-10-09,V,0.0029556672
110720,-8.733956,-8.453189,2018-10-10,V,-0.048888545
110721,-7.8536196,-8.111324,2018-10-11,V,-0.013296389
110722,-7.6502132,-7.9581485,2018-10-12,V,0.04624806
110723,-7.9285936,-8.182161,2018-10-15,V,-0.020412551
110724,-7.6424894,-8.096327,2018-10-16,V,0.03233604
110725,-7.9391084,-8.353556,2018-10-17,V,0.0049966676
110726,-8.010564,-8.385662,2018-10-18,V,-0.02243297
110727,-7.709051,-8.134807,2018-10-19,V,0.0056555974
110728,-7.783761,-8.404015,2018-10-22,V,0.003989746
110729,-7.864582,-8.450861,2018-10-23,V,-0.010866564
110730,-7.6434674,-8.306904,2018-10-24,V,-0.035558652
110731,-7.263002,-8.072719,2018-10-25,V,0.04557161
110732,-8.098205,-8.431991,2018-10-26,V,-0.019981977
110733,-7.811675,-8.239563,2018-10-29,V,-0.025068391
110734,-7.61189,-8.0935135,2018-10-30,V,-0.011756472
110735,-7.539837,-8.084309,2018-10-31,V,0.037623152
110736,-7.9381747,-8.28751,2018-11-01,V,0.021387352
110737,-8.200175,-8.427812,2018-11-02,V,-0.007483731
110738,-8.173666,-8.388166,2018-11-05,V,0.00014307175
110739,-8.160206,-8.382578,2018-11-06,V,0.007056589
110740,-8.279109,-8.464611,2018-11-07,V,0.02794593
110741,-8.826826,-8.752509,2018-11-08,V,0.0031033438
110742,-8.86155,-8.745806,2018-11-09,V,-0.008991622
110743,-8.73823,-8.590312,2018-11-12,V,-0.02968665
110744,-7.972345,-8.122556,2018-11-13,V,0.0
110745,-8.293077,-8.245232,2018-11-14,V,-0.0016475058
110746,-8.27816,-8.176218,2018-11-15,V,0.018467745
110747,-8.453794,-8.304659,2018-11-16,V,-0.01177235
110748,-8.508742,-8.355363,2018-11-19,V,-0.039431892
110749,-7.874119,-8.026254,2018-11-20,V,-0.010368198
110750,-7.8180714,-7.94539,2018-11-21,V,0.007842006
110751,-8.328269,-8.264296,2018-11-23,V,-0.01159802
110752,-8.163339,-8.186687,2018-11-26,V,0.022842405
110753,-8.280533,-8.398214,2018-11-27,V,-0.00022070996
110754,-8.2429,-8.401995,2018-11-28,V,0.039458398
110755,-8.350111,-8.546172,2018-11-29,V,-0.016258202
110756,-8.16401,-8.431393,2018-11-30,V,0.018589618
110757,-8.201848,-8.476098,2018-12-03,V,0.022951027
110758,-8.667172,-8.656733,2018-12-04,V,-0.0448531
110759,-8.039961,-8.270507,2018-12-06,V,0.017233793
110760,-8.005246,-8.252476,2018-12-07,V,-0.028330915
110761,-7.8308616,-8.084166,2018-12-10,V,0.005600218
110762,-7.785676,-8.050939,2018-12-11,V,-0.0077906395
110763,-7.9853454,-8.124824,2018-12-12,V,0.0072102565
110764,-8.1481695,-8.255835,2018-12-13,V,-0.0018885747
110765,-8.258573,-8.269562,2018-12-14,V,-0.01797356
110766,-8.099144,-8.095821,2018-12-17,V,-0.027695118
110767,-7.8133664,-7.8787746,2018-12-18,V,0.009543358
110768,-7.9769635,-7.9125295,2018-12-19,V,-0.010609375
110769,-7.944253,-8.0152025,2018-12-20,V,-0.019229883
110770,-7.756231,-7.805175,2018-12-21,V,-0.035574064
110771,-7.565688,-7.7496047,2018-12-24,V,-0.020570667
110772,-7.117885,-7.4287105,2018-12-26,V,0.06749664
110773,-7.5594425,-7.6898737,2018-12-27,V,0.0135755595
110774,-7.506399,-7.62833,2018-12-28,V,-0.008138474
110775,-7.7439075,-7.745179,2018-12-31,V,0.007608071
110776,-7.786541,-7.834848,2019-01-02,V,0.0074001695
110777,-7.971192,-7.944922,2019-01-03,V,-0.03670207
110778,-7.6428347,-7.7782125,2019-01-04,V,0.04217907
110779,-8.096976,-8.0018015,2019-01-07,V,0.017871521
110780,-8.050939,-7.9958887,2019-01-08,V,0.0054240404
110781,-8.1521,-8.072933,2019-01-09,V,0.011700289
110782,-8.25732,-8.109508,2019-01-10,V,0.0018767149
110783,-8.358816,-8.172766,2019-01-11,V,-0.0044086366
110784,-8.530148,-8.217585,2019-01-14,V,-0.006977787
110785,-8.543914,-8.216282,2019-01-15,V,0.0017490166
110786,-8.62104,-8.268618,2019-01-16,V,0.0
110787,-8.526564,-8.301218,2019-01-17,V,-0.00043696744
110788,-8.458632,-8.332894,2019-01-18,V,0.00884769
110789,-8.4784565,-8.60106,2019-01-22,V,-0.0032543873
110790,-7.7887683,-8.432673,2019-01-23,V,-0.0075620227
110791,-7.735212,-8.429857,2019-01-24,V,0.0050234897
110792,-7.8659325,-8.473394,2019-01-25,V,0.007019604
110793,-7.9638824,-8.574206,2019-01-28,V,-0.019515656
110794,-7.757876,-8.385245,2019-01-29,V,-0.0073065753
110795,-7.8021817,-8.37435,2019-01-30,V,0.019076146
110796,-7.825496,-8.466086,2019-01-31,V,-0.019002076
110797,-8.682693,-8.731079,2019-02-01,V,0.037364427
110798,-8.968827,-8.907148,2019-02-04,V,0.0095864395
110799,-9.011827,-8.923673,2019-02-05,V,0.007252787
110800,-9.187105,-9.045768,2019-02-06,V,-0.0073234607
110801,-9.134867,-8.991058,2019-02-07,V,-0.009373072
110802,-8.85047,-8.834119,2019-02-08,V,0.0014970596
110803,-8.9383545,-8.842697,2019-02-11,V,0.0029874125
110804,-8.951373,-8.851627,2019-02-12,V,0.008416189
110805,-9.071342,-8.973074,2019-02-13,V,0.010508713
110806,-9.142768,-9.035352,2019-02-14,V,-0.0005576856
110807,-9.13123,-8.996145,2019-02-15,V,0.012149974
110808,-9.265716,-8.958469,2019-02-19,V,-0.0032486636
110809,-9.062197,-8.966038,2019-02-20,V,0.0020057412
110810,-9.107395,-8.996598,2019-02-21,V,-0.0050566383
110811,-9.021548,-8.991284,2019-02-22,V,0.012902514
110812,-9.187977,-9.059625,2019-02-25,V,0.0013016821
110813,-9.080649,-9.066413,2019-02-26,V,0.0066871624
110814,-9.160385,-9.064421,2019-02-27,V,0.001223408
110815,-9.126996,-9.033736,2019-02-28,V,0.0060946895
110816,-9.116871,-9.006814,2019-03-01,V,0.009072947
110817,-9.31781,-9.099393,2019-03-04,V,-0.010153737
110818,-8.987561,-8.985759,2019-03-05,V,-6.758812e-05
110819,-9.186482,-9.064303,2019-03-06,V,-0.0009467136
110820,-9.144109,-9.024646,2019-03-07,V,-0.0066522104
110821,-9.017882,-8.931987,2019-03-08,V,0.0035352542
110822,-9.0460005,-8.993656,2019-03-11,V,0.022281306
110823,-9.301788,-9.231683,2019-03-12,V,0.007010611
110824,-9.133169,-9.122169,2019-03-13,V,0.00486523
110825,-9.128931,-9.098202,2019-03-14,V,0.011282606
110826,-9.279884,-9.175804,2019-03-15,V,0.008138003
110827,-9.211663,-9.199597,2019-03-18,V,-0.0032214448
110828,-9.111708,-9.082067,2019-03-19,V,-0.0023905681
110829,-9.151191,-9.142403,2019-03-20,V,-0.0054485444
110830,-9.044608,-9.088932,2019-03-21,V,0.013245227
110831,-9.017653,-9.065944,2019-03-22,V,-0.0176778
110832,-8.704683,-8.670055,2019-03-25,V,-0.0002613525
110833,-8.614389,-8.628091,2019-03-26,V,0.014724749
110834,-8.924765,-8.6869545,2019-03-27,V,-0.0069785756
110835,-8.861234,-8.62715,2019-03-28,V,0.0029136606
110836,-9.038702,-8.697651,2019-03-29,V,0.0097794
110837,-9.252291,-8.751907,2019-04-01,V,0.0068272715
110838,-9.174443,-8.756521,2019-04-02,V,0.0033011711
110839,-9.375261,-8.799966,2019-04-03,V,0.004300538
110840,-9.180888,-8.73207,2019-04-04,V,-0.005188243
110841,-9.028553,-8.719907,2019-04-05,V,6.343367e-05
110842,-9.327271,-8.808295,2019-04-08,V,0.0006341154
110843,-9.37663,-8.770426,2019-04-09,V,-0.0016495372
110844,-9.024875,-8.748904,2019-04-10,V,0.0067711063
110845,-8.882615,-8.786772,2019-04-11,V,-0.0044245063
110846,-8.680565,-8.761347,2019-04-12,V,0.011212716
110847,-8.676412,-8.858801,2019-04-15,V,0.0049987608
110848,-8.398634,-8.928263,2019-04-16,V,-0.0013097579
110849,-8.321149,-8.947392,2019-04-17,V,0.0013097579
110850,-8.329647,-8.924546,2019-04-18,V,-0.0017467253
110851,-8.340791,-8.924983,2019-04-22,V,0.0014973799
110852,-8.3364725,-8.997391,2019-04-23,V,0.007824669
110853,-8.365081,-9.068759,2019-04-24,V,-0.001052143
110854,-8.390507,-9.074989,2019-04-25,V,-0.0029146404
110855,-9.289298,-9.211034,2019-04-26,V,0.01179208
110856,-9.349028,-9.300602,2019-04-29,V,0.007459983
110857,-9.256154,-9.300338,2019-04-30,V,0.0017043038
110858,-9.47211,-9.34148,2019-05-01,V,-0.010023921
110859,-9.337852,-9.241768,2019-05-02,V,-0.010311598
110860,-9.112308,-9.1452055,2019-05-03,V,0.0056937896
110861,-9.515515,-9.247921,2019-05-06,V,0.00148002
110862,-9.075225,-9.088932,2019-05-07,V,-0.012837783
110863,-8.613922,-8.787384,2019-05-08,V,0.003427115
110864,-8.708405,-8.8013,2019-05-09,V,-0.00592696
110865,-8.712723,-8.826617,2019-05-10,V,0.005615889
110866,-9.046813,-8.988576,2019-05-13,V,-0.021255989
110867,-8.439689,-8.652916,2019-05-14,V,0.018139943
110868,-8.832137,-8.890223,2019-05-15,V,0.015975572
110869,-9.099631,-9.04426,2019-05-16,V,0.014211455
110870,-9.232574,-9.153883,2019-05-17,V,-0.0047422266
110871,-9.129778,-9.083486,2019-05-20,V,-0.0037855706
110872,-8.921272,-8.941106,2019-05-21,V,0.0023829173
110873,-9.225199,-9.103331,2019-05-22,V,0.002316368
110874,-9.192717,-9.029934,2019-05-23,V,-0.016761713
110875,-8.773057,-8.76578,2019-05-24,V,0.006972109
110876,-9.070638,-8.900662,2019-05-28,V,0.0065574003
110877,-8.831928,-8.809016,2019-05-29,V,-0.006004184
110878,-8.7979145,-8.771943,2019-05-30,V,0.00018433746
110879,-8.866637,-8.794023,2019-05-31,V,-0.008824767
110880,-8.736738,-8.723459,2019-06-03,V,-0.017066648
110881,-8.446213,-8.637529,2019-06-04,V,0.02324599
110882,-8.820284,-8.816763,2019-06-05,V,0.018675022
110883,-8.936486,-8.812731,2019-06-06,V,0.009208335
110884,-9.072637,-8.900662,2019-06-07,V,0.018577855
110885,-8.970949,-8.906066,2019-06-10,V,0.004517859
110886,-8.930562,-8.87046,2019-06-11,V,-0.0029900647
110887,-8.930891,-8.9461775,2019-06-12,V,0.0074876044
110888,-9.0067,-8.920509,2019-06-13,V,-0.013140331
110889,-8.897428,-8.8621855,2019-06-14,V,0.0018288551
110890,-9.047742,-8.963697,2019-06-17,V,-0.0005895879
110891,-8.949161,-8.909206,2019-06-18,V,-0.0016526978
110892,-8.938134,-8.939014,2019-06-19,V,0.008294897
110893,-9.169746,-9.106557,2019-06-20,V,0.017710883
110894,-9.108711,-8.857428,2019-06-21,V,-0.0017282106
110895,-9.207005,-8.870035,2019-06-24,V,0.0023611402
110896,-9.103808,-8.777516,2019-06-25,V,-0.014893214
110897,-8.811079,-8.655301,2019-06-26,V,-0.0012852722
110898,-8.9327545,-8.681048,2019-06-27,V,0.0009933099
110899,-9.060208,-8.712919,2019-06-28,V,0.01345806
110900,-9.169128,-8.7828,2019-07-01,V,0.00224467
110901,-9.515222,-8.953034,2019-07-02,V,0.0076742833
110902,-9.709704,-9.004993,2019-07-03,V,0.009030304
110903,-9.657509,-9.009433,2019-07-05,V,-0.0011880181
110904,-9.601119,-8.976434,2019-07-08,V,-0.002664023
110905,-9.488692,-8.952702,2019-07-09,V,0.008702586
110906,-9.453954,-8.910616,2019-07-10,V,0.008850607
110907,-9.254736,-8.940004,2019-07-11,V,0.007943383
110908,-9.106318,-8.951594,2019-07-12,V,-0.0022710287
110909,-8.951594,-8.919746,2019-07-15,V,0.0013300085
110910,-8.513361,-8.88208,2019-07-16,V,-0.0070023625
110911,-8.343158,-8.811492,2019-07-17,V,-0.0008927077
110912,-8.428323,-8.855422,2019-07-18,V,0.0076735253
110913,-8.340056,-8.83099,2019-07-19,V,-0.007171279
110914,-8.347408,-8.812215,2019-07-22,V,0.007392824
110915,-8.457421,-8.981147,2019-07-23,V,0.0018258782
110916,-8.466695,-9.009205,2019-07-24,V,0.013343415
110917,-9.24228,-9.204993,2019-07-25,V,-0.009536409
110918,-9.223423,-9.153638,2019-07-26,V,0.011498156
110919,-9.390092,-9.228629,2019-07-29,V,-0.0026165182
110920,-9.260799,-9.188351,2019-07-30,V,-0.0092121065
110921,-9.103808,-9.092255,2019-07-31,V,-0.01963738
110922,-8.998977,-9.041248,2019-08-01,V,0.0065515256
110923,-8.780156,-8.823708,2019-08-02,V,-0.009815273
110924,-8.7206955,-8.738528,2019-08-05,V,-0.049449835
110925,-7.838144,-8.244143,2019-08-06,V,0.021211319
110926,-8.329728,-8.464524,2019-08-07,V,0.016331587
110927,-8.36599,-8.462703,2019-08-08,V,0.025788266
110928,-8.706837,-8.712526,2019-08-09,V,-0.0047360444
110929,-8.498125,-8.567892,2019-08-12,V,-0.015251147
110930,-8.073647,-8.333545,2019-08-13,V,0.012790708
110931,-8.50821,-8.572924,2019-08-14,V,-0.028969424
110932,-7.9829564,-8.21207,2019-08-15,V,0.01719895
110933,-8.171865,-8.330378,2019-08-16,V,0.01105794
110934,-8.659027,-8.625361,2019-08-19,V,0.008436511
110935,-8.742911,-8.757124,2019-08-20,V,-0.0027856722
110936,-8.649106,-8.709581,2019-08-21,V,0.009439794
110937,-8.908232,-8.881866,2019-08-22,V,-0.0047087586
110938,-8.816349,-8.784734,2019-08-23,V,-0.027357329
110939,-8.192739,-8.405446,2019-08-26,V,0.013378126
110940,-8.401911,-8.482479,2019-08-27,V,0.0044385837
110941,-8.450171,-8.46357,2019-08-28,V,0.0016244227
110942,-8.530596,-8.486599,2019-08-29,V,0.013895288
110943,-8.839973,-8.691421,2019-08-30,V,-0.0019337557
110944,-8.8279705,-8.660653,2019-09-03,V,-0.008999561
110945,-8.328431,-8.500862,2019-09-04,V,0.014239651
110946,-8.689672,-8.709778,2019-09-05,V,0.016153147
110947,-8.795251,-8.85226,2019-09-06,V,0.0054525468
110948,-8.964031,-8.908448,2019-09-09,V,-0.02281675
110949,-8.659984,-8.7567215,2019-09-10,V,-0.029060442
110950,-8.476884,-8.671498,2019-09-11,V,-0.007798975
110951,-8.522094,-8.667172,2019-09-12,V,0.016999504
110952,-8.796275,-8.805926,2019-09-13,V,-0.0039971904
110953,-8.860916,-8.868229,2019-09-16,V,-0.006565194
110954,-8.629315,-8.670632,2019-09-17,V,0.0019287503
110955,-8.712035,-8.731971,2019-09-18,V,-0.006595805
110956,-8.6958,-8.711054,2019-09-19,V,0.0038149513
110957,-8.873119,-8.825578,2019-09-20,V,-0.010856629
110958,-8.868547,-8.509452,2019-09-23,V,0.0048714885
110959,-8.825578,-8.519951,2019-09-24,V,-0.002461434
110960,-8.54265,-8.421093,2019-09-25,V,0.0045745736
110961,-8.75602,-8.496097,2019-09-26,V,0.0021086833
110962,-8.780055,-8.501127,2019-09-27,V,-0.00943808
110963,-8.614389,-8.408988,2019-09-30,V,-0.011502684
110964,-8.698041,-8.456643,2019-10-01,V,0.013167964
110965,-8.605618,-8.363183,2019-10-02,V,-0.025922641
110966,-8.274921,-8.16887,2019-10-03,V,0.01774193
110967,-8.537964,-8.287908,2019-10-04,V,0.017830485
110968,-8.775387,-8.404183,2019-10-07,V,-0.00615597
110969,-8.632144,-8.367725,2019-10-08,V,-0.014281021
110970,-8.371697,-8.201773,2019-10-09,V,0.014166663
110971,-8.438832,-8.304819,2019-10-10,V,0.0
110972,-8.36632,-8.317034,2019-10-11,V,0.012388634
110973,-8.366568,-8.415497,2019-10-14,V,0.0016929071
110974,-8.222269,-8.486248,2019-10-15,V,0.0078066164
110975,-8.385495,-8.631106,2019-10-16,V,-0.0049352353
110976,-8.382495,-8.641602,2019-10-17,V,0.00039346842
110977,-8.456298,-8.746105,2019-10-18,V,-0.0126115065
110978,-8.281166,-8.678149,2019-10-21,V,0.0040892884
110979,-8.256226,-8.749004,2019-10-22,V,-0.03207969
110980,-7.9570713,-8.61954,2019-10-23,V,0.002688645
110981,-8.036245,-8.6665,2019-10-24,V,0.02785952
110982,-8.102979,-8.762555,2019-10-25,V,0.009547825
110983,-8.936486,-8.999658,2019-10-28,V,0.011127069
110984,-8.97565,-9.033622,2019-10-29,V,-0.012364832
110985,-8.883364,-8.944963,2019-10-30,V,0.009078744
110986,-8.972291,-8.958469,2019-10-31,V,-0.0021781025
110987,-8.96905,-8.939124,2019-11-01,V,0.01150684
110988,-9.247279,-9.034429,2019-11-04,V,-0.011003779
110989,-8.996145,-8.977779,2019-11-05,V,-0.0145223765
110990,-8.892048,-8.9127865,2019-11-06,V,0.0022653914
110991,-9.179027,-9.01571,2019-11-07,V,0.0093469145
110992,-9.02522,-8.971396,2019-11-08,V,0.0030218265
110993,-9.233594,-9.05869,2019-11-11,V,0.0031798303
110994,-9.068994,-9.045652,2019-11-12,V,0.0011133379
110995,-9.134867,-9.102137,2019-11-13,V,-0.0018376728
110996,-9.012283,-8.994222,2019-11-14,V,0.0035609007
110997,-9.1507015,-9.00818,2019-11-15,V,0.00011125946
110998,-9.404201,-9.216839,2019-11-18,V,-0.0006120803
110999,-9.305088,-9.136687,2019-11-19,V,0.017162357
111000,-9.117833,-9.0196,2019-11-20,V,-0.0060917237
111001,-9.2238035,-9.039859,2019-11-21,V,-0.009791255
111002,-9.18586,-8.9575815,2019-11-22,V,-0.00233749
111003,-9.397134,-9.033967,2019-11-25,V,0.008323208
111004,-9.374304,-9.104166,2019-11-26,V,0.008692836
111005,-9.35092,-9.098797,2019-11-27,V,0.0099205
111006,-9.256154,-9.055772,2019-11-29,V,0.0007590545
111007,-9.15168,-9.031892,2019-12-02,V,-0.014851488
111008,-8.821218,-8.85026,2019-12-03,V,0.0006049108
111009,-8.696189,-8.766891,2019-12-04,V,-0.0071724444
111010,-8.838194,-8.855528,2019-12-05,V,0.007117468
111011,-8.945847,-8.917678,2019-12-06,V,0.0015382083
111012,-9.186856,-9.039281,2019-12-09,V,0.0041085817
111013,-8.986096,-9.00204,2019-12-10,V,-0.0036146597
111014,-9.010117,-8.971062,2019-12-11,V,-0.0013726085
111015,-9.047509,-8.985083,2019-12-12,V,0.0034553716
111016,-9.148501,-9.098797,2019-12-13,V,0.013595293
111017,-9.468952,-9.233594,2019-12-16,V,0.005923869
111018,-9.55419,-9.311041,2019-12-17,V,-0.0038734716
111019,-9.5627365,-9.293102,2019-12-18,V,-0.0033475545
111020,-9.656249,-8.942097,2019-12-19,V,0.008830555
111021,-9.813764,-8.9865465,2019-12-20,V,0.0077962694
111022,-9.858555,-8.995353,2019-12-23,V,-0.00490563
111023,-9.6546755,-9.002494,2019-12-24,V,0.0026157761
111024,-9.736732,-8.986209,2019-12-26,V,0.008441108
111025,-9.560784,-8.981821,2019-12-27,V,0.0012151633
111026,-9.468379,-8.916698,2019-12-30,V,-0.008271082
111027,-9.318475,-8.907474,2019-12-31,V,0.000372608
111028,-9.328474,-8.86441,2020-01-02,V,0.016991597
111029,-9.335033,-8.961805,2020-01-03,V,-0.007984913
111030,-9.294942,-8.8772745,2020-01-06,V,-0.0021647888
111031,-9.145328,-8.889149,2020-01-07,V,-0.0026463442
111032,-9.168018,-8.907365,2020-01-08,V,0.016973162
111033,-9.227866,-8.929577,2020-01-09,V,0.006906069
111034,-9.363666,-8.974305,2020-01-10,V,0.0026872011
111035,-9.45552,-9.014567,2020-01-13,V,0.008018547
111036,-9.363121,-8.970056,2020-01-14,V,0.0036792927
111037,-9.345116,-8.959136,2020-01-15,V,0.018947138
111038,-9.067821,-8.924983,2020-01-16,V,0.005739255
111039,-9.035236,-8.948498,2020-01-17,V,0.018489372
111040,-8.881438,-8.9831705,2020-01-21,V,0.012573286
111041,-8.256147,-8.737931,2020-01-22,V,0.0029384159
111042,-8.175467,-8.668421,2020-01-23,V,-0.0066599348
111043,-8.233988,-8.683757,2020-01-24,V,-0.007387281
111044,-8.085601,-8.681918,2020-01-27,V,-0.016278114
111045,-7.922497,-8.582197,2020-01-28,V,0.0057349247
111046,-8.078863,-8.694436,2020-01-29,V,0.009860029
111047,-8.179902,-8.709189,2020-01-30,V,0.016220367
111048,-8.123652,-8.655109,2020-01-31,V,-0.045393128
111049,-8.297462,-8.595123,2020-02-03,V,0.009205128
111050,-8.466868,-8.751407,2020-02-04,V,0.013601614
111051,-8.664869,-8.875568,2020-02-05,V,-0.0036912216
111052,-8.714983,-8.82485,2020-02-06,V,0.0011334238
111053,-8.91659,-8.918222,2020-02-07,V,-0.001478634
111054,-8.918549,-8.922363,2020-02-10,V,0.015903253
111055,-8.822566,-8.859541,2020-02-11,V,-0.010001791
111056,-8.956471,-8.919093,2020-02-12,V,0.017016308
111057,-9.113267,-8.978116,2020-02-13,V,0.0012525896
111058,-9.15474,-8.983058,2020-02-14,V,0.013838234
111059,-9.316348,-9.058339,2020-02-18,V,0.0043180212
111060,-8.940335,-8.861868,2020-02-19,V,0.009940955
111061,-9.054024,-8.955362,2020-02-20,V,-0.008757942
111062,-8.724051,-8.768607,2020-02-21,V,-0.012563816
111063,-8.634788,-8.673327,2020-02-24,V,-0.049175758
111064,-7.8938513,-8.37684,2020-02-25,V,-0.05368163
111065,-7.4041004,-8.036035,2020-02-26,V,-0.0063363807
111066,-7.5511265,-8.082731,2020-02-27,V,-0.039218575
111067,-6.777754,-7.6101913,2020-02-28,V,0.009674731
111068,-6.2985787,-7.217183,2020-03-02,V,0.05652551
111069,-7.3267236,-7.7091107,2020-03-03,V,-0.03491864
111070,-6.854975,-7.4899144,2020-03-04,V,0.04505788
111071,-7.56436,-7.848958,2020-03-05,V,-0.038457196
111072,-6.7825756,-7.300952,2020-03-06,V,-0.014004323
111073,-6.7413874,-7.113994,2020-03-09,V,-0.07446687
111074,-6.232918,-6.722414,2020-03-10,V,0.06487447
111075,-6.408642,-6.9208097,2020-03-11,V,-0.05429543
111076,-6.3523855,-6.812855,2020-03-12,V,-0.077328846
111077,-5.7235966,-6.222369,2020-03-13,V,0.09384393
111078,-6.23807,-6.7107544,2020-03-16,V,-0.1455713
111079,-5.4844193,-6.000899,2020-03-17,V,0.03795228
111080,-5.977817,-6.3059077,2020-03-18,V,-0.06144832
111081,-5.582774,-5.7991223,2020-03-19,V,0.025073638
111082,-5.627999,-5.8483586,2020-03-20,V,-0.036248453
111083,-5.7733574,-6.509091,2020-03-23,V,-0.07853416
111084,-5.8378305,-6.540011,2020-03-24,V,0.12964696
111085,-5.724015,-6.6082563,2020-03-25,V,0.045849137
111086,-5.5770106,-6.555452,2020-03-26,V,0.042951018
111087,-6.410909,-6.9642267,2020-03-27,V,-0.044311814
111088,-6.1663165,-6.693177,2020-03-30,V,0.024517475
111089,-6.4952016,-6.769557,2020-03-31,V,-0.027244637
111090,-6.4039288,-6.8259296,2020-04-01,V,-0.050992813
111091,-6.242322,-6.608085,2020-04-02,V,0.027570184
111092,-6.5062532,-6.7761116,2020-04-03,V,-0.03583361
111093,-6.4599867,-6.767142,2020-04-06,V,0.10960569
111094,-7.048644,-7.057083,2020-04-07,V,-0.00502915
111095,-6.8653235,-6.9718637,2020-04-08,V,0.036973327
111096,-7.0419865,-7.0830956,2020-04-09,V,-0.007170957
111097,-6.9929557,-7.064739,2020-04-13,V,-0.027432559
111098,-6.813159,-7.0559673,2020-04-14,V,0.03277264
111099,-7.0862293,-7.2953825,2020-04-15,V,-0.05086539
111100,-6.678984,-7.047148,2020-04-16,V,-0.021561222
111101,-6.8234835,-6.8974075,2020-04-17,V,0.042903315
111102,-6.959642,-7.062715,2020-04-20,V,-0.031881895
111103,-6.5698347,-7.0730305,2020-04-21,V,-0.022726152
111104,-6.4452,-6.98648,2020-04-22,V,0.037054863
111105,-6.7148023,-7.1469493,2020-04-23,V,-0.001261375
111106,-6.7774177,-7.1766243,2020-04-24,V,0.0056338175
111107,-7.0277214,-7.3111134,2020-04-27,V,0.026190007
111108,-7.198574,-7.536779,2020-04-28,V,-0.0029736764
111109,-7.2749815,-7.5931125,2020-04-29,V,0.0597277
111110,-7.526872,-7.741851,2020-04-30,V,-0.01703184
111111,-7.1833806,-7.5993524,2020-05-01,V,-0.017782511
111112,-7.3971677,-7.526655,2020-05-04,V,0.003298081
111113,-7.4287105,-7.4996924,2020-05-05,V,0.012916505
111114,-7.6164274,-7.7000313,2020-05-06,V,0.0019035893
111115,-7.6593003,-7.6946507,2020-05-07,V,0.021798927
111116,-7.778274,-7.756231,2020-05-08,V,0.012887266
111117,-7.950417,-7.909569,2020-05-11,V,-0.008300603
111118,-7.834721,-7.9518266,2020-05-12,V,-0.022533527
111119,-7.675318,-7.8225985,2020-05-13,V,-0.011657365
111120,-7.554537,-7.6607513,2020-05-14,V,0.021286314
111121,-7.560105,-7.67082,2020-05-15,V,0.014215778
111122,-7.806423,-7.794098,2020-05-18,V,0.04210081
111123,-7.8814955,-7.8577795,2020-05-19,V,-0.010611015
111124,-7.858869,-7.8101735,2020-05-20,V,0.023486285
111125,-7.916154,-7.8809123,2020-05-21,V,-0.01685433
111126,-7.9624643,-7.9393086,2020-05-22,V,0.0012582574
111127,-8.174341,-7.9580812,2020-05-26,V,0.012289261
111128,-8.033236,-7.990336,2020-05-27,V,-0.0020723247
111129,-8.042278,-7.9885573,2020-05-28,V,0.0074403565
111130,-7.997537,-7.949545,2020-05-29,V,0.005032103
111131,-8.195542,-8.0217285,2020-06-01,V,-0.0045689135
111132,-8.025417,-7.9986367,2020-06-02,V,0.010289052
111133,-8.194633,-8.066523,2020-06-03,V,0.0025939033
111134,-8.270901,-8.140332,2020-06-04,V,-0.016542848
111135,-8.220118,-8.157971,2020-06-05,V,0.030364698
111136,-8.4515505,-8.436521,2020-06-08,V,-5.0098944e-05
111137,-8.173366,-8.195164,2020-06-09,V,-0.0026086099
111138,-8.172991,-8.175241,2020-06-10,V,0.007007737
111139,-8.09611,-8.251852,2020-06-11,V,-0.0596026
111140,-7.204619,-7.424527,2020-06-12,V,0.01773673
111141,-7.668837,-7.7700405,2020-06-15,V,-0.0026040324
111142,-7.679943,-7.760193,2020-06-16,V,0.005823644
111143,-7.7270336,-7.7846875,2020-06-17,V,0.003519308
111144,-7.8019323,-7.843989,2020-06-18,V,0.001806592
111145,-7.837256,-7.897181,2020-06-19,V,-0.008857638
111146,-7.892678,-7.8378267,2020-06-22,V,0.0142579125
